project_id,project_code,project_name,client_name,project_status,start_date,end_date,updated_at
2717,PRJ-002717,Whiteboard Holistic E-Tailers Program,Parsons Group,Cancelled,2024-09-17,2025-02-27,2024-12-15 06:11:00
3412,PRJ-003412,Leverage Enterprise Applications Program,Chan-Smith,Completed,2018-11-17,,2019-03-16 13:38:00
1461,PRJ-001461,Iterate Proactive Channels Program,Pena-Nichols,Cancelled,2021-12-22,2023-03-26,2022-02-10 00:28:00
3991,PRJ-003991,Grow Proactive Models Program,"Ellison, Gonzalez and Lawrence",On Hold,2022-05-19,2023-03-21,2022-09-15 01:31:00
148,PRJ-000148,Mesh Viral Mindshare Program,Rodriguez-Reid,Completed,2023-06-10,2023-12-08,2023-07-26 10:12:00
789,PRJ-000789,Re-Intermediate Efficient Systems Program,Allen Group,Active,2023-06-13,2023-11-24,2023-09-30 07:39:00
1346,PRJ-001346,Innovate Out-Of-The-Box Infrastructures Program,Ramos-Vang,Cancelled,2022-10-17,,2022-12-07 07:07:00
3944,PRJ-003944,Drive Plug-And-Play Roi Program,Martinez LLC,Completed,2020-02-07,2022-06-07,2020-04-06 00:53:00
4361,PRJ-001451,Synergize Frictionless E-Commerce Program Refresh,Lynn-Guzman,On Hold,2019-03-10,,2019-08-17 12:59:00
1554,PRJ-001554,Enable Global Web Services Program,Cooley-Willis,Planned,2025-11-21,,2025-12-17 16:20:00
4759,PRJ-001728,Morph Web-Enabled Models Program Refresh,Gallagher PLC,Planned,2024-11-10,,2025-05-22 13:56:00
2215,PRJ-002215,Redefine Strategic Mindshare Program,"Johnson, Fields and Jones",On Hold,2018-03-06,,2018-07-03 10:26:00
2302,PRJ-002302,Extend Leading-Edge Mindshare Program,Daugherty-Murray,Cancelled,2018-01-06,2018-09-10,2018-01-25 14:29:00
4796,PRJ-001393,Redefine Magnetic Systems Program Refresh,Rivera-Wright,On Hold,2024-08-09,2026-03-21,2025-01-20 05:24:00
3840,PRJ-003840,Exploit Front-End Interfaces Program,Prince PLC,Planned,2026-02-03,,2026-04-07 17:20:00
1042,PRJ-001042,Transform Wireless Convergence Program,Vazquez-Russell,Completed,2018-09-17,,2019-01-13 10:47:00
97,PRJ-000097,Cultivate Robust Interfaces Program,Bowen and Sons,Cancelled,2022-08-28,2024-12-18,2022-10-23 23:53:00
608,PRJ-000608,Utilize Viral Communities Program,"Murphy, Boyd and Winters",Cancelled,2021-04-02,2022-12-07,2021-07-10 15:04:00
1018,PRJ-001018,Extend Magnetic Convergence Program,Cook-Patterson,On Hold,2020-03-03,2020-10-01,2020-04-20 09:55:00
2316,PRJ-002316,Orchestrate Efficient Eyeballs Program,Davis-Cardenas,Active,2019-10-08,2022-01-30,2019-11-26 14:52:00
2479,PRJ-002479,Re-Contextualize Revolutionary E-Commerce Program,"Lawson, Lara and Cook",Planned,2023-04-13,2024-01-28,2023-05-31 17:32:00
2413,PRJ-002413,Integrate Revolutionary Users Program,"Hines, Bradford and Wang",On Hold,2025-04-14,2025-12-22,2025-05-24 03:53:00
1180,PRJ-001180,Enhance E-Business Synergies Program,Garrison Inc,Active,2019-12-20,,2020-04-14 08:10:00
1867,PRJ-001867,Grow Magnetic Bandwidth Program,Porter PLC,Completed,2023-10-02,,2023-12-12 08:10:00
4415,PRJ-003269,Whiteboard Clicks-And-Mortar Networks Program Refresh,Aguilar Inc,Completed,2020-08-07,2022-04-28,2021-01-04 08:20:00
3790,PRJ-003790,Whiteboard Vertical Partnerships Program,"Murray, Scott and Lopez",On Hold,2019-05-05,2019-12-16,2019-07-22 20:29:00
3597,PRJ-003597,Incentivize World-Class Web-Readiness Program,"Jones, Holland and Taylor",On Hold,2023-02-02,2023-08-23,2023-04-08 20:46:00
741,PRJ-000741,Incubate Global Bandwidth Program,Moore-Hernandez,Planned,2019-07-04,,2019-09-18 23:11:00
2822,PRJ-002822,Streamline Transparent Portals Program,Conner-Brown,Cancelled,2023-12-05,2024-03-19,2024-02-06 18:02:00
3507,PRJ-003507,Brand User-Centric Eyeballs Program,Nelson Ltd,On Hold,2022-03-28,2022-06-23,2022-05-25 03:23:00
4430,PRJ-004221,Re-Contextualize Robust E-Tailers Program Refresh,"Schroeder, Simpson and Caldwell",Completed,2026-12-06,2027-12-11,2027-07-22 22:55:00
714,PRJ-000714,Engage Killer Deliverables Program,Gonzales Group,Planned,2020-07-10,2022-02-28,2020-08-16 06:23:00
3771,PRJ-003771,Enhance Leading-Edge Vortals Program,"Thompson, Farmer and Robinson",Active,2023-07-15,,2023-07-25 01:21:00
4675,PRJ-002167,Embrace Best-Of-Breed Vortals Program Refresh,Dixon-Warren,Completed,2021-09-03,2023-05-31,2022-02-05 15:43:00
772,PRJ-000772,Synthesize B2B E-Commerce Program,Robinson-Lambert,Completed,2018-11-17,,2019-01-30 22:45:00
1900,PRJ-001900,Deliver World-Class Technologies Program,Ray and Sons,Active,2018-09-12,2019-08-05,2018-09-17 12:19:00
2124,PRJ-002124,Whiteboard 24/365 Content Program,Williams-Harmon,Cancelled,2018-01-01,2019-12-27,2018-03-22 11:27:00
3086,PRJ-003086,Engage Enterprise Initiatives Program,Walker and Sons,Planned,2024-09-03,,2024-12-27 16:23:00
1283,PRJ-001283,Transition Visionary Schemas Program,Frye-Webb,Planned,2019-08-05,2021-11-23,2019-11-23 12:45:00
4386,PRJ-001418,Redefine Customized Web-Readiness Program Refresh,Bailey and Sons,Cancelled,2020-12-31,,2021-11-11 03:31:00
2447,PRJ-002447,Maximize B2B Users Program,"Ortiz, Johnson and Vasquez",Planned,2018-10-21,2019-09-03,2018-12-30 17:18:00
4403,PRJ-000733,Drive Next-Generation Mindshare Program Refresh,"Ward, Downs and Christensen",On Hold,2020-02-07,,2020-09-06 11:16:00
3027,PRJ-003027,Seize B2B Bandwidth Program,"Becker, Richardson and Powers",On Hold,2021-03-21,2021-11-24,2021-06-30 06:20:00
1034,PRJ-001034,Expedite 24/365 Roi Program,Peters-Cardenas,Completed,2021-09-27,2022-04-26,2021-10-25 23:41:00
1464,PRJ-001464,Harness Synergistic Users Program,Howard-Wiley,Active,2024-03-15,2026-02-23,2024-05-15 13:14:00
3658,PRJ-003658,Expedite Interactive Vortals Program,"Simpson, Villa and Flowers",Planned,2021-06-18,2021-11-30,2021-09-23 12:44:00
1578,PRJ-001578,Enhance E-Business E-Tailers Program,"May, Adams and Jackson",Completed,2018-06-18,2019-11-09,2018-09-15 00:17:00
4561,PRJ-002480,Whiteboard Ubiquitous Platforms Program Refresh,Smith and Sons,On Hold,2025-07-05,,2025-12-25 10:33:00
2609,PRJ-002609,Target One-To-One Infrastructures Program,Bell Inc,Planned,2022-09-12,,2022-10-08 18:51:00
258,PRJ-000258,Iterate Granular Action-Items Program,Massey Inc,On Hold,2026-02-14,,2026-03-20 13:01:00
3600,PRJ-003600,Generate Enterprise Paradigms Program,"Shannon, Horne and Gibson",Cancelled,2019-06-19,,2019-07-14 11:50:00
2397,PRJ-002397,Expedite Back-End Networks Program,Becker-Guzman,Completed,2022-12-17,2024-08-24,2023-03-02 23:09:00
1724,PRJ-001724,Productize Synergistic Experiences Program,"Clayton, Baker and Miller",Cancelled,2024-12-04,2027-03-19,2025-02-27 19:57:00
4563,PRJ-002341,Incentivize Bricks-And-Clicks Technologies Program Refresh,"Lynn, Reynolds and Lopez",Active,2022-12-27,,2023-10-20 14:02:00
3219,PRJ-003219,Redefine 24/365 Info-Mediaries Program,Stevenson-Curtis,On Hold,2025-03-03,2027-07-19,2025-03-30 19:03:00
3365,PRJ-003365,Whiteboard Killer Technologies Program,"Brown, Moore and Ross",Planned,2020-11-08,2022-10-05,2021-01-21 21:30:00
1211,PRJ-001211,Orchestrate Cross-Media Eyeballs Program,Holland-Stephens,Active,2020-06-16,2021-02-14,2020-09-18 08:50:00
1389,PRJ-001389,Utilize Enterprise Schemas Program,Blankenship Group,Active,2025-10-23,,2025-12-31 21:12:00
800,PRJ-000800,Seize Clicks-And-Mortar Initiatives Program,Bennett-Wilson,Completed,2024-07-07,2026-03-16,2024-08-03 16:01:00
3097,PRJ-003097,Cultivate Intuitive Experiences Program,Doyle-Barber,Active,2025-02-05,2027-05-03,2025-05-15 08:37:00
1022,PRJ-001022,Monetize Clicks-And-Mortar Networks Program,Yoder-Miller,Active,2018-07-15,2019-05-15,2018-11-03 14:06:00
3643,PRJ-003643,Syndicate Holistic Experiences Program,Morris LLC,Planned,2023-03-08,2024-07-24,2023-05-23 13:19:00
204,PRJ-000204,Repurpose One-To-One Vortals Program,Fox LLC,Planned,2026-05-18,,2026-05-25 16:43:00
2808,PRJ-002808,Reinvent Scalable Models Program,Little LLC,On Hold,2023-12-03,,2024-02-24 21:08:00
4092,PRJ-004092,Enable Virtual Models Program,Williams LLC,Completed,2022-04-11,,2022-04-16 16:57:00
575,PRJ-000575,Aggregate Killer Schemas Program,Smith Group,On Hold,2020-05-17,2022-06-25,2020-07-03 21:41:00
2260,PRJ-002260,Harness Back-End Partnerships Program,Graves Inc,Active,2022-04-05,2022-08-20,2022-07-01 01:33:00
4047,PRJ-004047,Envisioneer Integrated Bandwidth Program,"Gamble, Burnett and Jones",Active,2023-10-31,2025-12-15,2023-11-07 20:58:00
1347,PRJ-001347,Redefine Distributed Bandwidth Program,Smith Ltd,Completed,2023-11-27,2024-07-20,2024-01-04 10:53:00
4030,PRJ-004030,Transform Sticky Interfaces Program,Reed-Young,Active,2018-05-24,,2018-06-06 19:58:00
3070,PRJ-003070,Syndicate Robust Infrastructures Program,"Hicks, Walker and Gray",On Hold,2022-09-08,,2022-12-07 20:33:00
2339,PRJ-002339,Benchmark Visionary Systems Program,House Group,Completed,2021-11-30,2023-05-02,2022-01-02 21:46:00
2588,PRJ-002588,Enable Global E-Tailers Program,Myers-Brown,On Hold,2025-05-11,,2025-05-31 08:12:00
143,PRJ-000143,Leverage World-Class Applications Program,Arnold Inc,Cancelled,2024-04-11,2024-10-02,2024-06-30 11:38:00
3910,PRJ-003910,Grow Next-Generation Supply-Chains Program,Love-Allen,On Hold,2024-02-13,2024-12-03,2024-04-12 15:10:00
2686,PRJ-002686,Iterate Web-Enabled Initiatives Program,"Smith, Young and Hurley",Active,2025-02-07,2025-08-09,2025-05-29 22:51:00
4125,PRJ-004125,Streamline E-Business E-Markets Program,Smith-Johnson,Planned,2024-09-23,,2024-12-02 02:42:00
2495,PRJ-002495,Re-Contextualize Global Deliverables Program,Richardson Ltd,Cancelled,2024-12-16,2027-01-12,2025-02-17 00:42:00
3107,PRJ-003107,Mesh Synergistic Relationships Program,Johnson-Wyatt,On Hold,2026-11-04,2028-04-04,2027-01-21 15:39:00
2197,PRJ-002197,Orchestrate Frictionless E-Business Program,Day Inc,On Hold,2019-09-22,2021-06-21,2019-11-23 12:14:00
112,PRJ-000112,Unleash Viral Metrics Program,Bruce-Thompson,Planned,2026-11-11,2029-03-03,2026-12-02 10:39:00
129,PRJ-000129,Expedite Dynamic Web-Readiness Program,"Reed, Barrett and Murphy",On Hold,2026-02-07,2027-03-28,2026-03-22 12:26:00
3456,PRJ-003456,Benchmark 24/365 Functionalities Program,Bell Inc,Planned,2021-10-16,2024-02-18,2022-02-12 13:34:00
3004,PRJ-003004,Re-Intermediate Rich E-Services Program,Kaufman Ltd,Completed,2018-10-17,,2018-10-18 11:13:00
881,PRJ-000881,Re-Contextualize Enterprise Eyeballs Program,Barker-Herrera,Cancelled,2018-12-26,2019-11-19,2018-12-30 10:25:00
3895,PRJ-003895,Disintermediate B2B Solutions Program,Best-Bowers,Completed,2024-04-23,2026-03-16,2024-08-18 05:10:00
3434,PRJ-003434,Implement World-Class Bandwidth Program,Glover LLC,On Hold,2020-02-13,2020-04-26,2020-04-26 14:59:00
3321,PRJ-003321,Seize Cutting-Edge Applications Program,Murray-Cummings,Planned,2022-01-15,2023-03-01,2022-01-18 20:09:00
1472,PRJ-001472,Strategize Viral Schemas Program,"Caldwell, Martin and Cervantes",Planned,2019-10-29,2020-11-13,2020-01-02 23:19:00
649,PRJ-000649,Harness Frictionless Infrastructures Program,Hunter Inc,On Hold,2025-07-24,,2025-09-17 17:12:00
2238,PRJ-002238,Implement Scalable Metrics Program,Williams Ltd,Active,2024-07-26,,2024-10-15 12:50:00
1413,PRJ-001413,Iterate Viral Supply-Chains Program,"Miller, Johnson and Armstrong",Cancelled,2023-01-09,2025-04-29,2023-04-22 20:51:00
602,PRJ-000602,Optimize Cross-Media Action-Items Program,"Hogan, Lopez and Hart",On Hold,2018-02-15,2019-05-09,2018-04-30 11:15:00
912,PRJ-000912,Enable Scalable Vortals Program,"King, Murray and Deleon",On Hold,2022-06-17,,2022-08-26 13:18:00
3199,PRJ-003199,Enhance User-Centric E-Markets Program,"Jones, Garner and Contreras",Planned,2023-06-29,,2023-09-24 00:07:00
1194,PRJ-001194,Enhance Innovative Web-Readiness Program,Moss and Sons,Cancelled,2018-12-06,2020-07-12,2019-03-25 15:51:00
1758,PRJ-001758,Integrate World-Class Relationships Program,Chavez and Sons,Active,2025-05-05,2027-05-07,2025-05-22 23:16:00
1589,PRJ-001589,Transition Transparent Technologies Program,"Carter, Jackson and Brown",Completed,2021-09-19,2023-06-25,2021-12-15 08:56:00
3547,PRJ-003547,Disintermediate Robust Eyeballs Program,Miller-Montes,Cancelled,2026-10-12,2028-03-11,2026-10-17 03:58:00
1410,PRJ-001410,Engineer Synergistic Infrastructures Program,Mccoy-Morales,Cancelled,2021-06-01,2023-11-06,2021-07-26 06:16:00
2375,PRJ-002375,Whiteboard Web-Enabled Communities Program,Santana-Gordon,Cancelled,2026-04-19,2026-09-08,2026-04-22 14:57:00
526,PRJ-000526,Repurpose Open-Source Deliverables Program,Johnson Group,Cancelled,2019-01-27,2020-10-18,2019-04-29 11:22:00
3844,PRJ-003844,Repurpose Scalable Vortals Program,Barton LLC,On Hold,2025-04-08,,2025-06-26 22:06:00
2852,PRJ-002852,Engage Bleeding-Edge Infrastructures Program,Cooper and Sons,Completed,2024-09-23,2025-03-06,2024-09-28 01:20:00
986,PRJ-000986,Incubate Global Experiences Program,Jones Ltd,Cancelled,2021-11-06,,2021-11-29 17:02:00
4637,PRJ-001640,Benchmark Transparent Platforms Program Refresh,"Long, Rodriguez and Lewis",Cancelled,2021-06-24,2023-09-25,2021-10-13 18:42:00
3704,PRJ-003704,Engage Sticky Bandwidth Program,"Mejia, Carrillo and Gould",On Hold,2020-01-23,2021-12-10,2020-02-26 23:00:00
3591,PRJ-003591,Aggregate Revolutionary Networks Program,"Dunn, Bailey and Pitts",Planned,2022-02-11,,2022-04-03 23:48:00
2581,PRJ-002581,Morph Innovative Architectures Program,Smith LLC,Cancelled,2024-05-15,2025-01-16,2024-07-17 14:39:00
4060,PRJ-004060,Matrix Out-Of-The-Box Schemas Program,"Watkins, Smith and Clark",Cancelled,2019-03-13,2019-09-29,2019-04-18 19:14:00
3236,PRJ-003236,Visualize Next-Generation Channels Program,Collier-Roberts,Completed,2020-10-10,2021-10-02,2020-11-08 12:18:00
3885,PRJ-003885,Streamline Out-Of-The-Box Infrastructures Program,"Martin, Sullivan and Hill",Completed,2020-12-28,2022-09-19,2021-03-22 20:53:00
3740,PRJ-003740,Revolutionize User-Centric Content Program,Bryant Group,On Hold,2023-01-08,2023-08-07,2023-03-18 16:21:00
3435,PRJ-003435,Monetize 24/7 Action-Items Program,"Bolton, Davis and Garrett",Completed,2024-10-05,2026-07-15,2025-01-26 14:14:00
454,PRJ-000454,Morph Frictionless Partnerships Program,Grimes Ltd,Completed,2020-08-02,2020-10-01,2020-10-21 03:16:00
3768,PRJ-003768,Whiteboard Wireless Applications Program,Schneider Ltd,Active,2023-03-12,,2023-06-21 13:59:00
3669,PRJ-003669,Synthesize Visionary E-Markets Program,Williams PLC,On Hold,2020-08-02,2022-07-05,2020-11-09 20:13:00
1714,PRJ-001714,Re-Intermediate Magnetic Models Program,"Andersen, Jones and Campbell",Planned,2020-12-14,2022-05-23,2021-04-06 00:19:00
2829,PRJ-002829,Strategize Vertical Experiences Program,Zimmerman and Sons,Planned,2018-01-14,2018-10-02,2018-02-03 03:26:00
4703,PRJ-002402,Integrate Seamless Functionalities Program Refresh,"Mitchell, Huber and Burgess",Active,2021-11-08,2022-04-24,2022-07-24 07:36:00
3278,PRJ-003278,Benchmark Proactive Methodologies Program,Rojas LLC,Cancelled,2020-01-11,,2020-03-05 10:48:00
2428,PRJ-002428,Unleash Enterprise Networks Program,Lee Ltd,Cancelled,2020-08-28,2020-11-02,2020-10-16 06:20:00
910,PRJ-000910,Re-Intermediate Scalable Solutions Program,Harris Group,Completed,2023-12-31,2024-06-27,2024-02-15 22:10:00
1003,PRJ-001003,Embrace Wireless Channels Program,Gonzalez-Turner,Completed,2019-11-18,2021-02-25,2020-01-28 08:30:00
2951,PRJ-002951,Benchmark Customized E-Tailers Program,"Sanchez, Rogers and Harris",Planned,2026-09-06,2026-10-29,2026-10-10 20:04:00
4239,PRJ-004239,Enable World-Class Action-Items Program,Sanchez-Knapp,On Hold,2020-01-25,2021-03-03,2020-03-27 19:10:00
179,PRJ-000179,Mesh Customized Portals Program,Mcmillan-Ponce,Cancelled,2023-08-27,,2023-12-14 07:22:00
3521,PRJ-003521,Embrace E-Business Technologies Program,"Andrews, Watson and Campbell",On Hold,2022-09-18,,2022-12-16 10:18:00
1348,PRJ-001348,Extend Out-Of-The-Box Mindshare Program,Hickman-Miller,Completed,2023-07-30,2024-12-14,2023-10-28 02:57:00
332,PRJ-000332,Incubate Customized Supply-Chains Program,"Donaldson, Price and Martin",Completed,2023-08-11,2023-12-06,2023-09-24 08:35:00
27,PRJ-000027,Whiteboard Customized E-Services Program,Moore and Sons,Cancelled,2023-01-28,2023-11-06,2023-05-26 19:23:00
2728,PRJ-002728,Disintermediate Web-Enabled Action-Items Program,"Joseph, Wright and Jordan",On Hold,2023-04-20,2025-05-14,2023-06-28 12:04:00
1102,PRJ-001102,Unleash Scalable Experiences Program,Sutton-Berg,Planned,2023-04-18,2023-12-01,2023-04-22 01:25:00
369,PRJ-000369,Transition Granular Communities Program,"Walton, Singleton and Peck",Completed,2025-02-21,2025-05-14,2025-06-08 09:40:00
2839,PRJ-002839,Monetize Revolutionary Supply-Chains Program,Hubbard PLC,Completed,2025-11-24,2027-06-09,2026-02-14 05:12:00
567,PRJ-000567,Syndicate Dot-Com Solutions Program,"Gutierrez, Bartlett and Perez",Cancelled,2022-07-21,2022-09-07,2022-08-15 23:50:00
3987,PRJ-003987,Redefine Distributed Models Program,"Gonzalez, Gallagher and Simpson",Planned,2021-01-12,2021-12-12,2021-04-27 00:58:00
880,PRJ-000880,Mesh Turn-Key Functionalities Program,"Kane, Andrade and Sanders",Active,2023-05-21,2025-05-12,2023-08-04 21:25:00
3272,PRJ-003272,Whiteboard Customized Platforms Program,Bonilla PLC,On Hold,2018-12-04,,2019-01-25 15:04:00
3296,PRJ-003296,Engage Efficient Deliverables Program,Walker-Gilbert,Completed,2026-07-25,,2026-09-26 15:28:00
1700,PRJ-001700,Optimize Impactful Web Services Program,"Davis, Nelson and Pitts",Planned,2023-06-21,,2023-07-24 14:33:00
4446,PRJ-000733,Drive Next-Generation Mindshare Program Refresh,"Ward, Downs and Christensen",On Hold,2020-02-07,,2020-09-10 13:16:00
370,PRJ-000370,Optimize Intuitive Infrastructures Program,Glover-Banks,Active,2026-11-28,,2027-03-15 04:22:00
1462,PRJ-001462,Generate Intuitive Solutions Program,"Smith, Jacobs and Kim",Planned,2023-05-12,,2023-05-20 05:04:00
4418,PRJ-000798,Utilize One-To-One Schemas Program Refresh,"Dorsey, Morgan and Cole",Active,2023-09-30,2024-09-21,2024-08-15 12:10:00
279,PRJ-000279,Integrate Best-Of-Breed Partnerships Program,Martin LLC,Active,2025-08-06,2026-11-29,2025-10-30 14:49:00
4404,PRJ-003619,Aggregate Killer Applications Program Refresh,Adams PLC,Planned,2019-05-14,,2020-01-12 22:11:00
3081,PRJ-003081,Harness Mission-Critical Bandwidth Program,"Pittman, Davis and Steele",Active,2025-02-07,2026-02-04,2025-05-26 12:03:00
3446,PRJ-003446,Redefine Enterprise Applications Program,"Stephens, Jones and Valenzuela",Cancelled,2026-05-18,2027-03-03,2026-07-11 03:54:00
4869,PRJ-003457,Leverage Efficient Roi Program Refresh,Welch-Delgado,Planned,2020-05-27,,2021-01-03 04:16:00
4490,PRJ-000961,Monetize Synergistic Eyeballs Program Refresh,Franklin Group,Active,2024-06-18,2026-10-03,2025-03-05 23:30:00
3018,PRJ-003018,Aggregate Visionary Deliverables Program,"Chapman, Russell and Harrington",On Hold,2021-11-03,2023-06-22,2021-12-29 10:35:00
1537,PRJ-001537,Enable Bleeding-Edge Vortals Program,Dudley-Moore,Cancelled,2025-08-17,2026-07-31,2025-10-13 04:34:00
4451,PRJ-002606,Generate Cross-Media Web-Readiness Program Refresh,"Adams, Sullivan and Kennedy",Cancelled,2021-06-23,2023-04-23,2021-10-21 14:51:00
4577,PRJ-003439,Generate Front-End Content Program Refresh,"Castillo, Dawson and Wallace",On Hold,2023-11-14,2025-01-13,2024-04-02 16:05:00
4205,PRJ-004205,Architect Cross-Platform Content Program,Williams-Harrison,Cancelled,2025-09-28,2027-05-11,2026-01-04 10:31:00
2650,PRJ-002650,Aggregate Global E-Services Program,Terry-Moore,Cancelled,2024-10-06,2026-03-14,2024-10-23 15:34:00
1561,PRJ-001561,Architect Interactive Models Program,Hernandez and Sons,Cancelled,2023-12-03,2024-05-20,2024-03-03 06:40:00
3878,PRJ-003878,Implement One-To-One Mindshare Program,"Gray, Wolf and Barrett",Cancelled,2024-01-22,2024-05-25,2024-02-11 17:24:00
3578,PRJ-003578,Grow Intuitive Platforms Program,Kaiser-Rodriguez,On Hold,2018-06-18,2019-01-05,2018-06-24 20:57:00
4398,PRJ-001220,Monetize Seamless Metrics Program Refresh,Meyer Group,Completed,2023-11-13,,2024-05-15 13:31:00
4883,PRJ-003974,Evolve Web-Enabled E-Services Program Refresh,Grant Ltd,On Hold,2022-03-10,2024-04-27,2022-11-18 14:04:00
2716,PRJ-002716,Generate Strategic Eyeballs Program,"Brewer, Diaz and Evans",On Hold,2019-06-24,2019-09-19,2019-09-18 14:51:00
816,PRJ-000816,Mesh E-Business Communities Program,Bridges-Phillips,Planned,2025-01-12,,2025-02-26 22:01:00
4289,PRJ-002800,Extend Seamless Experiences Program Refresh,Gray-Saunders,Completed,2019-10-29,2021-06-07,2020-05-07 09:30:00
2697,PRJ-002697,Monetize Back-End Systems Program,Weaver Ltd,Planned,2018-11-12,2019-02-17,2018-11-20 23:33:00
3393,PRJ-003393,Synthesize Synergistic Deliverables Program,Meyer-Smith,Cancelled,2022-09-27,2025-03-10,2023-01-03 14:40:00
