position_history_id,employee_id,effective_start_date,effective_end_date,job_title,cost_centre,fte,updated_at
2289,853,2024-09-24,2025-11-19,Senior Engineer,CC-140-OPS,0.64,2025-11-29 21:49:00
2290,853,2025-11-20,,Project Coordinator,CC-100-FIN,0.66,2025-12-06 11:27:00
2291,854,2021-05-14,2022-07-12,Analyst,CC-120-ENG,0.86,2022-07-14 01:08:00
2292,854,2022-06-23,2023-09-27,Engineer,CC-130-PMO,0.77,2023-10-03 14:46:00
2293,854,2023-09-21,,Director,CC-120-ENG,0.31,2023-10-19 20:08:00
2294,855,2016-12-19,2017-05-18,Director,CC-140-OPS,0.85,2017-06-04 02:48:00
2295,855,2017-07-11,,Lead Engineer,CC-120-ENG,0.39,2017-07-31 06:38:00
2296,856,2025-01-22,2025-09-17,Director,CC-120-ENG,0.97,2025-09-20 07:33:00
2297,856,2025-01-22,2025-09-17,Manager,CC-120-ENG,0.42,2025-09-20 14:33:00
2298,856,2025-09-18,2026-02-28,Senior Analyst,CC-110-HR,0.42,2026-03-28 07:20:00
2299,857,2020-10-11,2021-06-14,Senior Manager,CC-120-ENG,0.3,2021-07-13 11:40:00
2300,857,2021-05-18,2021-10-02,Project Manager,CC-140-OPS,0.66,2021-10-26 19:39:00
2301,857,2021-10-03,2022-07-09,Senior Analyst,CC-110-HR,0.29,2022-07-26 11:39:00
2302,857,2022-07-07,,Senior Analyst,CC-110-HR,0.95,2022-07-27 20:05:00
2303,858,2022-07-04,2023-03-25,Senior Engineer,CC-150-SALES,0.6,2023-03-30 18:09:00
2304,858,2023-03-26,2023-07-16,Analyst,CC-140-OPS,0.43,2023-08-07 12:26:00
2305,859,2018-08-18,2019-01-21,Senior Manager,CC-120-ENG,0.28,2019-02-06 17:57:00
2306,859,2019-02-16,,Senior Analyst,CC-120-ENG,0.51,2019-03-11 19:32:00
2307,860,2017-12-04,2018-09-19,Senior Analyst,CC-100-FIN,0.31,2018-10-11 23:48:00
2308,860,2018-10-17,2019-04-18,Lead Engineer,CC-160-MKT,0.99,2019-04-26 16:06:00
2309,860,2019-04-19,2020-07-01,Senior Engineer,CC-120-ENG,0.61,2020-07-09 02:32:00
2310,861,2023-06-15,,Senior Manager,CC-130-PMO,0.4,2023-07-04 06:21:00
2311,862,2018-05-21,2019-02-25,Senior Analyst,CC-130-PMO,0.74,2019-02-27 02:19:00
2312,862,2019-05-01,2021-01-18,Senior Analyst,CC-100-FIN,0.55,2021-02-06 19:20:00
2313,862,2020-12-26,,Lead Engineer,CC-150-SALES,0.57,2021-01-11 01:02:00
2314,863,2015-02-16,2016-03-12,Senior Manager,CC-160-MKT,0.4,2016-04-04 23:07:00
2315,863,2016-03-13,2017-10-23,Project Manager,CC-120-ENG,0.58,2017-11-10 06:33:00
2316,863,2017-10-24,2018-04-20,Senior Analyst,CC-110-HR,0.75,2018-05-01 20:05:00
2317,863,2018-04-21,2018-11-17,Lead Engineer,CC-120-ENG,0.46,2018-11-25 10:43:00
2318,863,2018-11-18,,Senior Engineer,CC-100-FIN,0.28,2018-12-13 15:06:00
2319,864,2022-10-08,2023-11-06,Senior Manager,CC-130-PMO,0.67,2023-12-03 15:12:00
2320,864,2023-11-07,,Project Coordinator,CC-120-ENG,0.31,2023-11-28 21:29:00
2321,865,2016-04-29,2017-05-17,Manager,CC-150-SALES,0.36,2017-06-11 07:39:00
2322,865,2017-05-18,2018-11-25,Senior Engineer,CC-110-HR,0.45,2018-11-30 18:50:00
2323,865,2018-11-26,,Analyst,CC-130-PMO,0.4,2018-12-03 22:15:00
2324,866,2019-07-19,2020-02-19,Senior Analyst,CC-130-PMO,0.77,2020-02-24 10:39:00
2325,866,2020-03-07,2020-07-31,Project Coordinator,CC-110-HR,0.67,2020-08-20 08:30:00
2326,867,2023-08-20,2024-04-27,Manager,CC-120-ENG,0.3,2024-05-21 12:22:00
2327,867,2024-04-28,2025-12-18,Senior Engineer,CC-110-HR,0.34,2025-12-23 00:22:00
2328,867,2025-12-19,2026-02-28,Project Manager,CC-160-MKT,0.77,2026-03-27 22:26:00
2329,868,2022-03-01,2023-02-04,Analyst,CC-130-PMO,0.25,2023-02-25 16:58:00
2330,868,2023-02-05,2024-12-08,Project Manager,CC-110-HR,0.58,2024-12-09 06:25:00
2331,868,2024-12-09,2026-02-28,Senior Analyst,CC-130-PMO,0.78,2026-03-01 22:23:00
2332,869,2019-02-14,2019-10-10,Senior Analyst,CC-150-SALES,0.97,2019-10-27 06:27:00
2333,869,2019-12-11,2020-08-23,Project Coordinator,CC-150-SALES,0.34,2020-09-08 01:12:00
2334,869,2020-08-24,2021-09-30,Project Manager,CC-140-OPS,0.94,2021-10-30 17:58:00
2335,869,2021-10-01,,Project Manager,CC-160-MKT,0.5,2021-10-29 17:59:00
2336,870,2025-09-26,2026-02-28,Manager,CC-100-FIN,0.67,2026-03-28 10:15:00
2337,871,2020-02-07,2021-01-08,Senior Engineer,CC-110-HR,0.27,2021-01-29 03:04:00
2338,871,2021-02-25,2022-08-31,Manager,CC-100-FIN,0.74,2022-09-22 11:46:00
2339,871,2021-02-25,2022-08-31,Director,CC-100-FIN,0.26,2022-09-22 19:46:00
2340,871,2022-09-01,,Analyst,CC-150-SALES,0.78,2022-09-06 22:16:00
2341,872,2019-03-11,2020-09-27,Manager,CC-140-OPS,0.9,2020-10-02 01:25:00
2342,872,2020-12-22,,Project Coordinator,CC-160-MKT,0.27,2021-01-18 19:31:00
2343,873,2025-03-27,2026-02-28,Senior Analyst,CC-110-HR,0.83,2026-03-29 05:34:00
2344,873,2025-03-27,2026-02-28,Engineer,CC-110-HR,0.92,2026-03-29 09:34:00
2345,874,2023-12-29,2025-04-13,Engineer,CC-150-SALES,0.25,2025-05-03 00:23:00
2346,874,2025-04-14,,Project Coordinator,CC-120-ENG,0.52,2025-04-30 21:03:00
2347,875,2023-07-18,2023-12-18,Analyst,CC-160-MKT,0.68,2023-12-21 08:31:00
2348,875,2023-12-19,2025-08-16,Senior Manager,CC-160-MKT,0.43,2025-09-12 10:57:00
2349,875,2025-08-17,2026-02-28,Manager,CC-140-OPS,0.62,2026-03-24 02:19:00
2350,876,2021-09-06,2023-07-02,Senior Engineer,CC-130-PMO,0.62,2023-07-06 02:47:00
2351,876,2021-09-06,2023-07-02,Senior Analyst,CC-130-PMO,0.9,2023-07-06 10:47:00
2352,876,2023-07-03,2024-10-10,Manager,CC-150-SALES,0.6,2024-10-22 02:02:00
2353,876,2024-10-11,,Analyst,CC-130-PMO,0.26,2024-11-05 22:21:00
2354,877,2020-11-22,2022-05-13,Project Coordinator,CC-160-MKT,0.76,2022-05-15 21:50:00
2355,877,2022-08-08,2023-09-21,Director,CC-160-MKT,0.77,2023-10-02 11:56:00
2356,877,2023-09-22,2024-01-21,Senior Engineer,CC-160-MKT,0.54,2024-02-11 18:03:00
2357,878,2019-01-21,2020-04-13,Project Coordinator,CC-160-MKT,0.49,2020-05-12 15:40:00
2358,878,2020-04-14,2022-01-03,Manager,CC-140-OPS,0.38,2022-01-27 00:58:00
2359,878,2022-01-04,2023-04-10,Director,CC-150-SALES,0.38,2023-04-10 15:58:00
2360,879,2015-09-10,,Analyst,CC-110-HR,0.9,2015-10-10 18:40:00
2361,880,2017-04-08,2018-04-17,Lead Engineer,CC-130-PMO,0.76,2018-04-22 16:29:00
2362,880,2018-04-18,2018-12-15,Analyst,CC-140-OPS,0.64,2018-12-19 00:17:00
2363,880,2018-12-16,,Project Coordinator,CC-120-ENG,0.22,2018-12-19 20:50:00
2364,881,2016-11-04,2017-10-18,Engineer,CC-130-PMO,0.68,2017-11-09 22:52:00
2365,881,2017-10-19,2018-06-26,Project Manager,CC-160-MKT,0.93,2018-07-16 09:27:00
2366,882,2019-12-15,2021-11-10,Manager,CC-160-MKT,0.66,2021-11-23 04:52:00
2367,882,2021-11-11,2022-07-03,Senior Analyst,CC-130-PMO,0.92,2022-07-27 15:12:00
2368,883,2021-07-16,2022-03-07,Director,CC-120-ENG,0.78,2022-03-19 16:08:00
2369,883,2022-03-08,2023-09-05,Lead Engineer,CC-130-PMO,0.62,2023-09-14 20:58:00
2370,883,2023-09-06,2025-05-31,Analyst,CC-100-FIN,0.87,2025-06-13 01:05:00
2371,883,2025-06-01,,Senior Manager,CC-100-FIN,0.99,2025-06-24 07:23:00
2372,884,2019-12-30,2021-09-18,Director,CC-120-ENG,0.85,2021-09-19 13:02:00
2373,884,2021-09-19,2023-05-16,Lead Engineer,CC-130-PMO,0.41,2023-06-04 06:22:00
2374,884,2023-05-17,2025-02-22,Engineer,CC-120-ENG,0.77,2025-02-25 05:10:00
2375,884,2025-02-23,,Senior Engineer,CC-120-ENG,0.48,2025-03-07 03:35:00
2376,885,2016-06-24,2017-12-18,Project Manager,CC-130-PMO,0.4,2017-12-23 03:20:00
2377,885,2017-12-19,2019-02-12,Senior Engineer,CC-120-ENG,0.27,2019-03-04 00:37:00
2378,886,2021-04-28,2023-03-19,Senior Manager,CC-160-MKT,0.5,2023-03-26 12:58:00
2379,886,2023-03-20,2024-02-28,Lead Engineer,CC-120-ENG,0.3,2024-03-27 17:21:00
2380,887,2024-01-19,2025-09-28,Director,CC-100-FIN,0.89,2025-09-28 18:09:00
2381,887,2025-09-29,2026-02-28,Manager,CC-160-MKT,0.69,2026-03-01 21:35:00
2382,888,2019-06-10,2021-04-30,Project Coordinator,CC-140-OPS,0.31,2021-05-15 06:44:00
2383,888,2021-05-01,,Engineer,CC-140-OPS,0.63,2021-05-17 15:01:00
2384,889,2023-05-13,2024-08-26,Engineer,CC-140-OPS,0.85,2024-09-12 02:19:00
2385,889,2024-08-27,2025-06-26,Senior Analyst,CC-140-OPS,0.73,2025-06-26 21:59:00
2386,889,2025-06-27,2026-02-28,Senior Analyst,CC-150-SALES,0.25,2026-03-01 03:02:00
2387,890,2015-07-05,,Lead Engineer,CC-130-PMO,0.4,2015-07-27 22:00:00
2388,891,2015-09-19,,Senior Analyst,CC-140-OPS,0.92,2015-09-27 01:35:00
2389,892,2025-06-25,2026-01-16,Senior Manager,CC-150-SALES,0.63,2026-01-20 10:50:00
2390,892,2026-01-17,2026-02-28,Engineer,CC-100-FIN,0.2,2026-02-28 03:20:00
2391,893,2015-05-10,2017-03-03,Analyst,CC-110-HR,0.77,2017-03-21 11:45:00
2392,893,2017-03-04,2018-04-13,Senior Engineer,CC-130-PMO,0.3,2018-05-02 09:20:00
2393,893,2018-04-14,,Lead Engineer,CC-110-HR,0.71,2018-04-25 15:04:00
2394,894,2023-08-16,2024-08-27,Senior Engineer,CC-110-HR,0.87,2024-09-12 06:40:00
2395,894,2024-08-28,2025-02-22,Project Coordinator,CC-140-OPS,0.76,2025-03-13 16:08:00
2396,894,2025-02-23,2026-02-13,Lead Engineer,CC-150-SALES,0.94,2026-02-17 01:41:00
2397,895,2025-12-21,2026-02-28,Lead Engineer,CC-160-MKT,0.61,2026-03-30 15:39:00
2398,895,2025-12-21,2026-02-28,Senior Engineer,CC-160-MKT,0.61,2026-03-30 21:39:00
2399,896,2019-03-14,2020-03-18,Engineer,CC-110-HR,0.69,2020-04-03 09:10:00
2400,896,2020-03-06,2021-12-26,Senior Manager,CC-110-HR,0.89,2022-01-07 10:42:00
2401,896,2021-12-27,,Senior Manager,CC-110-HR,0.64,2022-01-20 11:06:00
2402,897,2020-01-12,2020-05-27,Project Manager,CC-150-SALES,0.74,2020-06-05 12:03:00
2403,897,2020-05-15,2021-07-31,Senior Engineer,CC-100-FIN,0.81,2021-08-15 03:05:00
2404,898,2019-03-19,2020-05-29,Project Coordinator,CC-100-FIN,0.99,2020-06-26 23:32:00
2405,898,2020-07-23,2022-03-30,Senior Analyst,CC-100-FIN,0.76,2022-04-13 18:19:00
2406,898,2022-03-31,2023-05-24,Senior Engineer,CC-110-HR,0.28,2023-06-20 15:09:00
2407,898,2023-06-04,2025-04-03,Analyst,CC-150-SALES,0.74,2025-04-07 12:59:00
2408,899,2022-04-30,2023-03-14,Manager,CC-100-FIN,0.39,2023-03-26 14:35:00
2409,899,2023-03-15,2024-07-27,Lead Engineer,CC-110-HR,0.42,2024-08-24 10:08:00
2410,899,2024-07-28,,Lead Engineer,CC-100-FIN,0.82,2024-08-22 02:28:00
2411,900,2017-01-01,2018-03-23,Analyst,CC-120-ENG,0.4,2018-04-05 20:25:00
2412,900,2018-04-09,2019-08-02,Director,CC-130-PMO,0.58,2019-08-19 11:26:00
2413,900,2019-08-03,2020-06-13,Senior Analyst,CC-130-PMO,0.43,2020-07-11 23:11:00
2414,900,2020-06-14,2021-06-28,Project Coordinator,CC-160-MKT,0.71,2021-07-21 22:17:00
2415,900,2021-06-29,2022-07-23,Project Manager,CC-100-FIN,0.35,2022-08-05 21:58:00
2416,901,2020-12-06,2022-04-22,Analyst,CC-100-FIN,0.33,2022-05-10 16:15:00
2417,901,2022-06-16,,Analyst,CC-100-FIN,0.66,2022-07-13 23:54:00
2418,902,2024-05-12,2024-09-02,Senior Analyst,CC-150-SALES,0.44,2024-09-09 08:56:00
2419,903,2020-03-11,2020-11-29,Director,CC-160-MKT,0.85,2020-12-02 06:36:00
2420,903,2020-10-20,2021-10-24,Analyst,CC-110-HR,0.9,2021-11-19 21:05:00
2421,904,2019-10-04,2020-05-08,Analyst,CC-130-PMO,0.86,2020-05-19 06:49:00
2422,904,2020-05-25,2021-02-07,Engineer,CC-160-MKT,0.72,2021-02-12 14:26:00
2423,904,2021-02-08,2022-11-25,Manager,CC-130-PMO,0.55,2022-12-04 08:04:00
2424,904,2022-11-26,2024-10-16,Analyst,CC-140-OPS,0.98,2024-11-10 02:37:00
2425,904,2024-10-17,,Engineer,CC-100-FIN,0.34,2024-11-16 18:39:00
2426,905,2017-07-29,2019-05-04,Project Coordinator,CC-110-HR,0.56,2019-05-09 07:04:00
2427,905,2019-05-05,2021-04-11,Director,CC-130-PMO,0.64,2021-05-08 18:10:00
2428,905,2021-04-12,2023-02-13,Senior Analyst,CC-100-FIN,0.27,2023-03-14 19:43:00
2429,906,2016-09-27,2018-05-07,Lead Engineer,CC-160-MKT,0.6,2018-06-03 07:10:00
2430,906,2018-05-08,2019-06-28,Director,CC-150-SALES,0.66,2019-06-29 04:38:00
2431,906,2019-06-29,,Senior Analyst,CC-160-MKT,0.6,2019-06-30 21:17:00
2432,907,2023-08-02,2024-03-09,Manager,CC-140-OPS,0.88,2024-03-11 01:49:00
2433,907,2024-03-10,2024-07-21,Manager,CC-110-HR,0.27,2024-07-27 10:27:00
2434,907,2024-07-22,2025-03-15,Project Coordinator,CC-150-SALES,0.23,2025-04-10 07:12:00
2435,908,2019-09-14,2020-11-15,Director,CC-100-FIN,0.94,2020-12-05 12:52:00
2436,908,2021-01-10,2022-09-01,Project Manager,CC-140-OPS,0.24,2022-09-09 15:45:00
2437,908,2022-08-04,2023-04-20,Senior Manager,CC-110-HR,0.77,2023-05-10 19:49:00
2438,908,2023-04-21,,Senior Engineer,CC-100-FIN,0.68,2023-05-03 12:58:00
2439,909,2017-09-12,2018-10-24,Director,CC-120-ENG,0.86,2018-11-20 17:13:00
2440,909,2018-11-09,2019-10-23,Project Coordinator,CC-150-SALES,0.92,2019-11-13 21:52:00
2441,909,2019-10-24,2021-05-17,Senior Analyst,CC-120-ENG,0.3,2021-06-01 14:06:00
2442,910,2021-08-29,2022-03-02,Director,CC-120-ENG,0.5,2022-03-12 21:14:00
2443,910,2022-03-03,2024-01-26,Project Manager,CC-120-ENG,0.21,2024-02-25 09:15:00
2444,910,2024-01-27,2024-11-06,Senior Manager,CC-110-HR,0.44,2024-11-13 04:28:00
2445,910,2024-11-07,2025-04-04,Director,CC-130-PMO,0.82,2025-04-25 22:44:00
2446,911,2022-11-20,2024-07-16,Manager,CC-140-OPS,0.42,2024-07-20 23:32:00
2447,911,2024-09-15,2025-05-04,Manager,CC-140-OPS,0.3,2025-05-05 10:06:00
2448,912,2023-04-22,2024-10-12,Manager,CC-150-SALES,0.21,2024-10-25 22:22:00
2449,913,2021-01-19,2022-10-03,Project Manager,CC-150-SALES,0.7,2022-10-10 10:55:00
2450,913,2022-10-04,2023-05-12,Senior Manager,CC-100-FIN,0.52,2023-06-10 17:28:00
2451,913,2022-10-04,2023-05-12,Director,CC-100-FIN,1.0,2023-06-10 19:28:00
2452,913,2023-05-13,2024-01-01,Lead Engineer,CC-110-HR,0.72,2024-01-16 07:45:00
2453,914,2023-09-14,2024-02-07,Manager,CC-120-ENG,0.94,2024-03-02 05:40:00
2454,914,2024-02-08,2024-08-04,Senior Engineer,CC-130-PMO,0.92,2024-08-31 05:31:00
2455,914,2024-08-05,2025-05-11,Project Coordinator,CC-160-MKT,0.6,2025-05-31 00:11:00
2456,915,2017-08-17,2018-03-27,Project Coordinator,CC-110-HR,0.53,2018-03-27 08:38:00
2457,915,2018-02-28,2020-02-03,Senior Manager,CC-130-PMO,0.4,2020-02-19 14:27:00
2458,915,2020-02-04,2021-12-25,Lead Engineer,CC-130-PMO,0.22,2022-01-19 13:30:00
2459,915,2021-12-26,,Senior Analyst,CC-140-OPS,0.88,2022-01-20 22:36:00
2460,916,2021-06-17,2022-08-04,Manager,CC-130-PMO,0.44,2022-08-27 13:36:00
2461,916,2022-09-12,2023-02-21,Engineer,CC-100-FIN,0.41,2023-02-25 07:52:00
2462,916,2022-09-12,2023-02-21,Lead Engineer,CC-100-FIN,0.57,2023-02-25 13:52:00
2463,916,2023-02-22,,Senior Engineer,CC-140-OPS,0.38,2023-03-21 00:20:00
2464,917,2023-08-31,2024-03-26,Director,CC-160-MKT,0.68,2024-03-26 05:06:00
2465,917,2024-03-27,,Analyst,CC-110-HR,0.44,2024-04-22 16:34:00
2466,918,2017-08-28,2018-05-31,Analyst,CC-160-MKT,0.22,2018-06-29 19:51:00
2467,918,2018-06-01,2019-08-13,Senior Engineer,CC-110-HR,0.36,2019-08-19 17:17:00
2468,918,2019-08-14,2020-08-15,Manager,CC-110-HR,0.91,2020-08-19 17:37:00
2469,919,2022-05-28,2022-11-03,Lead Engineer,CC-160-MKT,0.6,2022-11-09 21:41:00
2470,919,2022-11-04,2024-04-22,Lead Engineer,CC-100-FIN,0.68,2024-05-16 21:56:00
2471,919,2024-04-23,2025-04-23,Project Coordinator,CC-160-MKT,0.99,2025-05-09 03:48:00
2472,919,2025-04-24,2026-02-28,Analyst,CC-160-MKT,0.89,2026-03-16 14:07:00
2473,920,2018-05-15,2018-09-25,Engineer,CC-120-ENG,0.49,2018-10-04 14:29:00
2474,920,2018-09-26,2019-08-21,Project Coordinator,CC-150-SALES,0.94,2019-08-21 10:31:00
2475,921,2025-08-21,2026-02-28,Analyst,CC-160-MKT,0.91,2026-03-10 16:57:00
2476,922,2025-03-22,2026-01-16,Analyst,CC-120-ENG,0.31,2026-02-11 21:00:00
2477,922,2026-01-17,2026-02-28,Senior Engineer,CC-140-OPS,0.34,2026-03-03 21:04:00
2478,923,2019-10-16,2021-02-19,Project Coordinator,CC-130-PMO,0.22,2021-03-18 15:12:00
2479,923,2021-02-20,,Analyst,CC-160-MKT,0.95,2021-03-22 07:04:00
2480,924,2025-11-26,2026-02-28,Project Coordinator,CC-110-HR,0.72,2026-03-16 00:56:00
2481,925,2022-07-12,2024-05-03,Engineer,CC-100-FIN,0.85,2024-05-09 11:46:00
2482,925,2024-07-01,2025-02-21,Lead Engineer,CC-110-HR,0.68,2025-02-27 08:03:00
2483,926,2018-07-29,2020-04-23,Engineer,CC-120-ENG,0.78,2020-05-04 06:27:00
2484,926,2020-04-24,2020-11-14,Engineer,CC-110-HR,0.64,2020-12-13 20:11:00
2485,926,2020-11-15,,Lead Engineer,CC-150-SALES,0.32,2020-12-05 04:29:00
2486,927,2016-09-03,2017-05-14,Senior Analyst,CC-160-MKT,0.22,2017-06-06 08:25:00
2487,927,2017-04-18,2017-09-21,Engineer,CC-130-PMO,0.87,2017-10-07 01:18:00
2488,927,2017-09-22,2019-03-05,Analyst,CC-150-SALES,0.39,2019-03-21 13:22:00
2489,927,2019-03-06,,Senior Analyst,CC-120-ENG,0.68,2019-03-14 13:29:00
2490,928,2023-06-18,2024-10-23,Senior Manager,CC-130-PMO,0.57,2024-10-27 12:49:00
2491,928,2025-01-10,2025-11-06,Analyst,CC-110-HR,0.76,2025-12-03 18:40:00
2492,928,2025-11-07,2026-02-28,Senior Manager,CC-160-MKT,0.87,2026-03-22 15:11:00
2493,929,2024-07-10,,Lead Engineer,CC-130-PMO,0.9,2024-07-27 08:47:00
2494,930,2022-12-08,,Engineer,CC-150-SALES,0.46,2022-12-10 18:01:00
2495,931,2025-04-04,2025-10-16,Project Coordinator,CC-160-MKT,0.67,2025-11-07 00:18:00
2496,932,2021-04-01,2021-12-20,Manager,CC-100-FIN,0.79,2022-01-12 03:27:00
2497,932,2021-12-21,2022-10-12,Director,CC-100-FIN,0.3,2022-10-21 00:52:00
2498,932,2022-10-13,,Senior Manager,CC-160-MKT,0.48,2022-11-12 10:15:00
2499,933,2017-09-21,2019-07-14,Project Manager,CC-150-SALES,0.36,2019-08-11 19:14:00
2500,933,2019-07-15,2020-08-14,Analyst,CC-130-PMO,0.95,2020-08-31 10:59:00
2501,933,2020-08-15,,Senior Engineer,CC-100-FIN,0.55,2020-09-10 01:30:00
2502,934,2022-04-02,2024-02-24,Senior Engineer,CC-140-OPS,0.57,2024-03-21 22:22:00
2503,934,2024-02-25,2024-07-16,Senior Analyst,CC-150-SALES,0.67,2024-08-13 14:53:00
2504,934,2024-07-17,2025-01-07,Lead Engineer,CC-130-PMO,0.34,2025-01-21 01:03:00
2505,935,2019-02-28,2020-11-13,Senior Analyst,CC-140-OPS,0.78,2020-11-28 01:39:00
2506,935,2020-11-14,2021-05-05,Analyst,CC-110-HR,0.88,2021-05-07 02:02:00
2507,936,2018-01-04,2019-04-14,Analyst,CC-150-SALES,0.77,2019-04-18 17:53:00
2508,936,2019-04-15,2019-11-14,Project Manager,CC-140-OPS,0.66,2019-11-24 00:10:00
2509,936,2019-11-15,2020-07-30,Lead Engineer,CC-120-ENG,0.45,2020-08-12 18:54:00
2510,937,2021-10-05,2022-06-01,Senior Manager,CC-140-OPS,0.26,2022-06-21 16:40:00
2511,938,2024-01-09,2025-10-10,Engineer,CC-160-MKT,1.0,2025-10-13 17:17:00
2512,938,2025-09-21,,Senior Analyst,CC-100-FIN,0.37,2025-09-26 21:47:00
2513,939,2022-07-13,2024-01-30,Engineer,CC-130-PMO,0.2,2024-02-06 19:18:00
2514,939,2024-01-07,2024-05-30,Director,CC-150-SALES,0.48,2024-06-21 19:25:00
2515,940,2017-05-05,2018-11-09,Engineer,CC-160-MKT,0.69,2018-12-03 13:14:00
2516,940,2018-11-10,2020-06-11,Project Coordinator,CC-160-MKT,0.79,2020-07-07 08:07:00
2517,941,2018-05-26,2020-02-23,Manager,CC-120-ENG,0.33,2020-03-16 07:35:00
2518,941,2020-02-24,2020-09-19,Senior Analyst,CC-160-MKT,0.63,2020-09-23 03:16:00
2519,941,2020-09-20,2021-07-30,Project Coordinator,CC-140-OPS,0.99,2021-08-06 21:47:00
2520,941,2021-07-31,,Senior Manager,CC-110-HR,0.56,2021-08-06 20:17:00
2521,942,2017-05-17,2018-09-08,Lead Engineer,CC-130-PMO,0.85,2018-09-24 09:50:00
2522,942,2018-09-09,2020-02-09,Project Manager,CC-120-ENG,0.63,2020-02-28 02:23:00
2523,943,2016-04-25,2017-07-09,Engineer,CC-100-FIN,0.32,2017-07-13 02:51:00
2524,943,2017-07-10,,Director,CC-100-FIN,0.31,2017-07-22 10:46:00
2525,944,2020-05-15,2020-11-16,Project Coordinator,CC-160-MKT,0.21,2020-11-25 09:23:00
2526,944,2020-05-15,2020-11-16,Analyst,CC-160-MKT,0.23,2020-11-25 16:23:00
2527,944,2020-12-16,,Project Coordinator,CC-160-MKT,0.26,2020-12-21 04:29:00
2528,945,2021-10-11,2022-07-14,Analyst,CC-140-OPS,0.39,2022-08-04 06:56:00
2529,945,2022-09-20,,Project Coordinator,CC-140-OPS,0.57,2022-10-07 08:42:00
2530,946,2025-04-06,2026-02-28,Analyst,CC-130-PMO,0.95,2026-03-12 05:08:00
2531,947,2023-09-12,2025-04-25,Engineer,CC-120-ENG,0.73,2025-05-22 11:44:00
2532,947,2025-04-26,2026-02-28,Manager,CC-100-FIN,0.76,2026-03-02 22:49:00
2533,948,2020-12-25,2021-10-15,Analyst,CC-120-ENG,0.58,2021-10-20 07:12:00
2534,948,2021-10-16,2023-01-04,Analyst,CC-150-SALES,0.57,2023-01-23 17:54:00
2535,948,2023-01-05,,Lead Engineer,CC-120-ENG,0.89,2023-01-12 13:14:00
2536,949,2017-12-07,2019-09-02,Project Manager,CC-100-FIN,0.6,2019-09-08 14:01:00
2537,949,2019-09-03,2021-02-17,Senior Analyst,CC-120-ENG,0.64,2021-03-09 20:53:00
2538,950,2020-03-23,2022-01-14,Manager,CC-120-ENG,0.24,2022-01-28 09:35:00
2539,950,2022-03-19,2023-01-23,Analyst,CC-130-PMO,0.96,2023-02-14 13:39:00
2540,951,2024-06-01,2025-01-21,Analyst,CC-110-HR,0.3,2025-01-23 20:36:00
2541,951,2025-01-22,2026-02-13,Senior Engineer,CC-150-SALES,0.99,2026-02-17 01:36:00
2542,951,2026-02-14,2026-02-28,Lead Engineer,CC-110-HR,0.24,2026-03-03 15:41:00
2543,951,2026-02-14,2026-02-28,Senior Manager,CC-110-HR,0.79,2026-03-03 21:41:00
2544,952,2019-02-27,2020-11-28,Analyst,CC-100-FIN,0.98,2020-12-23 06:58:00
2545,952,2020-11-29,2022-02-01,Senior Manager,CC-120-ENG,0.69,2022-02-21 04:35:00
2546,952,2022-02-02,2023-08-12,Lead Engineer,CC-120-ENG,0.63,2023-09-01 17:45:00
2547,952,2023-08-13,2025-04-09,Senior Manager,CC-130-PMO,0.5,2025-04-17 02:49:00
2548,953,2021-04-23,2022-03-19,Senior Engineer,CC-110-HR,0.64,2022-04-15 11:01:00
2549,953,2022-03-20,2023-07-05,Analyst,CC-100-FIN,0.84,2023-07-23 06:46:00
2550,954,2016-08-20,2017-07-12,Senior Engineer,CC-120-ENG,0.82,2017-08-09 17:06:00
2551,954,2017-07-04,2018-06-29,Project Coordinator,CC-150-SALES,0.26,2018-07-13 19:28:00
2552,954,2018-06-30,2018-12-06,Lead Engineer,CC-150-SALES,0.44,2018-12-09 09:29:00
2553,954,2018-12-07,2020-08-08,Senior Manager,CC-110-HR,0.98,2020-08-21 11:06:00
2554,954,2020-08-09,2021-04-28,Project Manager,CC-130-PMO,0.55,2021-05-06 11:08:00
2555,955,2021-06-30,2022-01-20,Senior Manager,CC-120-ENG,0.35,2022-02-05 15:03:00
2556,956,2016-09-16,2017-09-11,Lead Engineer,CC-120-ENG,0.7,2017-10-08 11:41:00
2557,956,2017-09-12,2018-03-23,Project Coordinator,CC-150-SALES,0.51,2018-04-01 09:15:00
2558,956,2018-03-24,2020-01-19,Project Coordinator,CC-100-FIN,0.75,2020-01-22 09:46:00
2559,956,2020-01-20,,Analyst,CC-100-FIN,0.21,2020-02-16 06:43:00
2560,957,2019-04-05,2020-12-13,Director,CC-130-PMO,0.58,2020-12-14 07:59:00
2561,957,2020-12-14,,Senior Analyst,CC-150-SALES,0.39,2021-01-08 22:04:00
2562,958,2020-08-07,2020-12-23,Senior Engineer,CC-120-ENG,0.3,2020-12-24 19:20:00
2563,958,2020-12-24,,Senior Analyst,CC-150-SALES,0.5,2021-01-13 15:50:00
2564,959,2018-10-14,2020-02-10,Analyst,CC-120-ENG,0.95,2020-02-14 23:51:00
2565,959,2020-02-11,2020-09-25,Senior Analyst,CC-140-OPS,0.53,2020-10-07 10:09:00
2566,959,2020-09-26,,Manager,CC-160-MKT,0.24,2020-10-06 07:19:00
